source,target
रूसी ज़ार,रूसी
ओटो-मिसौरिया जनजाति,चिवेरे भाषा
अल्ताई,रूसी
स्कोल्ट सामी,"इनारी, फिनलैंड <OR> अनार"
अस्तुरियस,अस्तुरियाई <OR> स्पेनिश
रेयूनियन,फ्रेंच
सस्केचेवान,फ्रेंच भाषा <OR> अंग्रेजी <OR> फ्रेंच <OR> फ्रेंच भाषा <OR> फ्रेंकोफोन <OR> फ्रैंकोफोन
प्यूर्टो रिको,स्पेनिश भाषा <OR> अंग्रेजी भाषा <OR> स्पेनिश <OR> अंग्रेजी <OR> स्पेनिश भाषा <OR> स्पेनिश भाषा <OR> हिस्पैनिक <OR> यूरोपीय स्पेनिश
होलोला,फिनिश
ला गोमेरा,स्पेनिश
न्यू ब्रंसविक,अंग्रेजी भाषा <OR> अंग्रेजी <OR> अंग्रेजी व्याकरण <OR> अंग्रेज़ी भाषी
पश्चिमी ग्रीनलैंड,ग्रीनलैंडिक <OR> कालालिसुत भाषा <OR> ग्रीनलैंडिक भाषा
खबरोव्स्क क्राय,रूसी
सूरीनाम,डच
टोबैगो,अंग्रेजी
ला शॉ-दे-फॉन्ड्स,फ्रेंच भाषा <OR> फ्रेंच
सैन मैरिनो के,इतालवी
दागेस्तान गणराज्य,लेज़्गियन <OR> कुम्यक <OR> अज़रबैजानी <OR> रुतुल <OR> अज़री <OR> रूसी
रूसी सोवियत समाजवादी गणराज्य,रूसी
वालेंसियन समुदाय,वालेंसियन भाषा <OR> स्पेनिश <OR> कैटलन भाषा <OR> वालेंसियाई <OR> स्पेनिश भाषा <OR> वालेंसियन भाषा <OR> वालेंसियाई <OR> कैटलन
नामीबिया,अंग्रेजी <OR> शाब्दिक अंग्रेजी
क्रिस्टीनानकौपुंकि,स्वीडिश <OR> फिनिश
विची शासन,फ्रेंच
ईसाल्मी,फिनिश
डच यूनियन,डच
हापावेसी,फिनिश
उत्तरी मारियाना द्वीपसमूह,कैरोलिनियन भाषा
कीकोइनेन,फिनिश
फारसी,दाढ़ी <OR> एलामाइट <OR> प्राचीन यूनानी <OR> फ़ारसी <OR> पारसी <OR> ग्रीक <OR> पुरानी फ़ारसी
लात्विया,लातवियाई भाषा <OR> लातवियाई
एनडीएच,क्रोएशियाई
स्पेनिश राजशाही,स्पेनिश
लोप्पी,फिनिश
अल्बुइशेक,स्पेनिश
गाम्बिया,अंग्रेजी <OR> अंग्रेज़ी भाषी
हैदराबाद,तेलुगु भाषा <OR> तेलुगु भाषा <OR> उर्दू <OR> उर्दू <OR> उर्दू भाषा <OR> तेलुगु
नाइजर,फ्रैंकोफोन <OR> फ्रेंच भाषा <OR> फ्रेंच <OR> फ्रेंकोफोन
प्रेचिस्तोये,रूसी
टोंगा द्वीपसमूह,टोंगन भाषा
गवर्नर-जनरल,अंग्रेजी भाषा <OR> अंग्रेजी
शखुन्या,रूसी
जिनेवा,फ्रेंच
फ़ारसी इतिहास,फारसी
क़ज़वीन,फ़ारसी
ओक्लाहोमा,अंग्रेजी
सियाम,थाई <OR> थाई भाषा
डायफेड,वेल्श
डेनिश,डेनिश भाषा <OR> डेनिश भाषा
सास्तामाला,फिनिश
दक्षिण डकोटा,अंग्रेजी
के द्वारा,पुर्तगाली
पश्चिमी फ्रिसियन्स,डच
पश्चिम पापुआ प्रांत,इंडोनेशियाई <OR> इंडोनेशिया
ब्रिटिश उपनिवेशी शासन,चीनी
येरेवान,आर्मेनियाई <OR> आधुनिक अर्मेनियाई
तुवा,तुवान <OR> तुविन <OR> त्यवान <OR> तुविनियन <OR> रूसी <OR> रूसी भाषा
जैकब्स्टाड,स्वीडिश <OR> फिनिश
न्यकार्लेबी,स्वीडिश <OR> स्वीडिश भाषा <OR> फिनिश
रूसी शाही दरबार,रूसी भाषा <OR> रूसी
मोंटेनेग्रो,मोंटेनिग्रिन <OR> सर्बियाई
दक्षिण अफ्रीकी गणराज्य,डच <OR> डच भाषा
सुल्कावा,फिनिश
यूनिवर्सल एस्पेरांतो संघ,एस्पेरांतो
तम्मेला,फिनिश
एनडी,अंग्रेजी
रियोजन,स्पेनिश <OR> कास्तिलियन
