source,target
উত্তর ডাকোটা,ইংরেজি
কুর্তানে,ফিনিশ
পবিত্র সী,ইতালীয় <OR> লাতিন
ভ্যাটিকান রাষ্ট্র,ইতালীয়
লুট্রি,ফরাসি
আর্জেন্টিনীয়,স্প্যানিশ
ভ্যালেন্সিয়ান দেশ,স্প্যানিশ <OR> কাতালান <OR> ভ্যালেন্সিয়ান
মধ্য আফ্রিকান প্রজাতন্ত্র (কার),ফরাসি
অস্তুরিয়াস এবং লিওনের সার্বভৌম কাউন্সিল,স্প্যানিশ
উত্তর ভারত,হিন্দি
কসোভারের,সার্বিয়ান
এনএফবি,ফরাসি ভাষা <OR> ইংরেজি <OR> ফরাসি ভাষা <OR> ফরাসি
মেরিজার্ভি,ফিনিশ
ইবিজা,স্প্যানিশ <OR> কাতালান
আইওয়া,ইংরেজি ভাষা <OR> ইংরেজি
সোভিয়েত ইউনিয়ন,রুশ
ভাল দ'আরান,গ্যাসকন <OR> স্প্যানিশ <OR> প্রোভেনসাল <OR> অক্সিটান <OR> অক্সিটান ভাষা <OR> কাতালান <OR> কাতালান
ভড।,ফরাসি ভাষা <OR> ফরাসি <OR> ফরাসি ভাষা <OR> ফ্রাঙ্কোফোন <OR> ফ্রাঙ্কোফোন
বুরুন্ডি,ইংরেজি <OR> রুন্ডি <OR> ফরাসি <OR> কিরুন্ডি
রোমান্স,লাতিন
স্বাধীন সহযোগী রাষ্ট্র,ইংরেজি
উত্তর মারিয়ানা দ্বীপপুঞ্জ,ইংরেজি <OR> চামোরো <OR> চামোরু <OR> ক্যারোলিনিয়ান
ফিনস্ট্রোম,সুইডিশ
ভলসিনিয়ি।,এট্রাস্কান
সামোয়ান দ্বীপপুঞ্জ,সামোয়ান ভাষা <OR> সামোয়ান
ট্রান্সনিস্ট্রিয়া,ইউক্রেনীয় <OR> রুশ
আইভরি কোস্ট,ফরাসি <OR> ফ্রাঙ্কোফোন
ভার্কাউস,ফিনিশ
সাম্রাজ্যবাদী রাশিয়া,পোলিশ <OR> রুশ
বেলিনজোনা,ইতালীয় ভাষা <OR> ইতালীয়
কেবেকবাসী,ফরাসি
বাহামাস,ইংরেজি <OR> অ্যাংলোফোন
কার্ককিলা,ফিনিশ
মাল্টিজ দ্বীপপুঞ্জ,মাল্টিজ
নেদারল্যান্ডস অ্যান্টিলিস,ডাচ <OR> পাপিয়ামেন্টো <OR> ইংরেজি <OR> ডাচ ভাষা <OR> পাপিয়ামেন্টু
সুয়োমুসসালমি,ফিনিশ
চেকোস্লোভাক প্রজাতন্ত্র,স্লোভাক
ফরাসি ওশেনিয়া,ফরাসি
হেমেনকিরো,ফিনিশ
বেলারুশিয়ান সোভিয়েত সমাজতান্ত্রিক প্রজাতন্ত্র,রুশ
ইইসি,স্প্যানিশ <OR> ফরাসি
এভিজার্ভি,ফিনিশ
কারেলিয়া,রুশ ভাষা <OR> রুশ
হরিয়ানভি,হিন্দি <OR> মানক হিন্দি
মস্কোভাইট,রুশ
স্টকহোম কাউন্টি কাউন্সিল,সুইডিশ
প্রিডনেস্ত্রোভিয়ান মোলদাভিয়ান প্রজাতন্ত্র,ইউক্রেনীয় <OR> মলদোভা <OR> মলদোভিয়ান <OR> রুশ <OR> মলদোভান
খুরাসান,ফার্সি
আরভিডসজাউর পৌরসভা,সুইডিশ
ইসলামিক প্রজাতন্ত্র,ফার্সি
জম্মু ও কাশ্মীর,উর্দু
ক্যারিবিয়ান নেদারল্যান্ডস,ইংরেজি <OR> ডাচ
বেক্স।,ফরাসি
ফ্রিসল্যান্ড,ডাচ <OR> পশ্চিম ফ্রিজিয়ান ভাষা <OR> ফ্রিজিয়ান ভাষা <OR> পশ্চিম ফ্রিজিয়ান <OR> পশ্চিম ফ্রিজিয়ান ভাষা <OR> ফ্রিজিয়ান
ঘজনী,দারি।
উটসজোকি,ফিনিশ
ইনকা,কেচুয়া <OR> কেচুয়া
তুভা প্রজাতন্ত্র,তুভান <OR> রুশ
লে লোকল,ফরাসি
পূর্ব রোমান সাম্রাজ্য,মধ্যযুগীয় গ্রীক <OR> লাতিন
রুশ,সুইডিশ <OR> পোলিশ <OR> ফিনিশ <OR> রুশীকৃত <OR> স্লাভনিক <OR> আদিগেহ <OR> আবাজা <OR> অভার। <OR> মেডো মেরি <OR> রুশ ভাষা <OR> অসেতিয়ান
জার্সিয়াস,ইংরেজি <OR> ফরাসি
কিয়েভের রাজ্য,পুরাতন পূর্ব স্লাভিক
পিল্লাই (সম্প্রদায়),தமிழ்
সার্বিয়ান গির্জা,সার্বিয়ান
পোমো মানুষ,পোমোয়ান ভাষাসমূহ <OR> পোমো। <OR> পোমoan <OR> পোমোয়ান ভাষা
জাপান-সংক্রান্ত,জাপানি ভাষা
গোথেনবার্গ,সুইডিশ
ভিয়েরেমা,ফিনিশ
আলটা ভেরাপাজ,স্প্যানিশ
পূর্ব রোমান,লাতিন
নেপাল,নেপালি <OR> মানক নেপালি <OR> নেপালি ভাষা <OR> নেপালি ভাষা <OR> নেপালি ভাষা <OR> মানক নেপালি
আলতাই ক্রাই,রুশ
তৃতীয় রাইখ,জার্মান ভাষা
দক্ষিণ সুদান,ইংরেজি
ওরুজগান,দারি
কাসকিনেন,সুইডিশ <OR> ফিনিশ
নিকোলায়েভ অঞ্চল,রুশ
ফ্রাঙ্কোফোন বেলজিয়াম,ফরাসি
উত্তর ওসেতিয়া,রুশ
ইউরা,ফিনিশ
পুলি,ফরাসি
ডায়েটিকন,জার্মান ভাষা
গ্র্যান্ড-সাকোনেক্স,ফরাসি
পূর্ব তুরস্ক,তুর্কি
কিট্টিলä,ফিনিশ
লুসো।,পোর্তুগিজ
সুন্ডবাইবার্গ,সুইডিশ
হাইভিনকää,ফিনিশ
জাতিসংঘ,স্প্যানিশ <OR> ইংরেজি <OR> ফরাসি <OR> রুশ ভাষা <OR> ইএস। <OR> অ্যাংলোফোন <OR> রুশ
ওডেসা আঞ্চলিক রাষ্ট্র প্রশাসন,ইউক্রেনীয়
আজারবাইজান এসএসআর,আজারবাইজানী <OR> আজারবাইজানি <OR> রুশ <OR> রুশ ভাষা
চুভাশ ভাষা,চুভাশিয়া
কিউবা,স্প্যানিশ ভাষা <OR> হিস্পানো <OR> স্প্যানিশ <OR> স্প্যানিশ ভাষা <OR> স্প্যানিশ ভাষা
বেলারুশিয়ান পিপলস রিপাবলিক,বেলারুশিয়ান
মোনাকো,ফরাসি <OR> ফ্রাঙ্কোফোন
বিরাট,ফিনিশ
বুগান্ডা রাজ্য,লুগান্ডা
ফিলিপাইন প্রজাতন্ত্র,ইংরেজি <OR> ফিলিপিনো
ফিন।,সুইডিশ <OR> ফিনিশ
ভ্যাকালো,ইতালীয়
রিস্টিজার্ভি,ফিনিশ
বুলগেরিয়ান,স্লাভনিক <OR> মধ্যযুগীয় গ্রীক <OR> পুরাতন গির্জা স্লাভনিক <OR> পুরাতন বুলগেরিয়ান <OR> বুলগেরিয়ান সিরিলিক <OR> বুলগার <OR> গির্জা স্লাভনিক <OR> বাইজেন্টাইন গ্রীক
মিডলটাউন,ইংরেজি
কেন্টাকির বাসিন্দা,ইংরেজি
নাঙ্গারহার প্রদেশ,দারি।
